label	review
0	hmm <eos> my thoughts exactly . <eos> who is your father
1	yup . i am a early sleep , early start kinda guy . <eos> nice i am about to sleep now . this is my bed time <eos> show something is funny or pleasing show something is funny or pleasing show something is funny or pleasing
1	s csk is best team <eos> we will give back in play offs . <eos> show something is funny or pleasing
2	worried about quizes tomorrow <eos> what are you worried about ? <eos> i have 3 tests tomorrow
0	i hear to your voice want <eos> sure <eos> when
2	leave me alone <eos> go talk to yo girlfriend stop talking to me . <eos> bye
1	makes me so happy <eos> i am happy for you expresses genuine happiness and warm , positive feelings <eos> i am earning machine
0	mail are female <eos> lolol i am not a female representing frustration at a situation <eos> what is your work ?
2	no babe exams <eos> awwww annoyed till when ? <eos> convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy
0	can you tell the new amazon code ? <eos> all my textbooks had to be bought from the school bookstore <eos> gift code for amazon
3	cool <eos> thanks ! keep on tickling my friend grinning cat face kissing cat face <eos> do not message me
2	how it even related <eos> i am good . you ? <eos> not good baby
0	fun <eos> fun fun fun fun fun fun fun fun <eos> photo send me
0	i ' m just trying know what you think about yourself . <eos> do you man <eos> to
3	what <eos> it is the way of ending something <eos> so better do not talk
3	am hurt <eos> who are you <eos> do not talk to me ok
1	nice joke <eos> what a good joke man ! <eos> i like it
0	are you a animal lover <eos> of course i love animals ♡ <eos> still do you love any others
2	xd that is not a name . that is a language <eos> oooo . i did not read the part about proper name . my bad . laughing out loud or loads of love ! <eos> be my girlfriend naa convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy m single
1	ok so happy <eos> good night happy <eos> sweet dreams
2	i broke up with my girlfriend <eos> that is just mean <eos> sad
3	i have you <eos> did you like it ? <eos> yes i wanna hate you
0	bots these days <eos> what is wrong with bots ? <eos> they do not get things
0	i am not english <eos> find an english speaker to practice your english with . <eos> sorry sorrysorry sorry
1	i ' m very excited <eos> good ! you are going to be a great mom ! (: <eos> depict nerves or discomfort
0	would you come <eos> please come with me <eos> where
0	what is real relationship ? <eos> communication , respect , faithful , honestly , <eos> how to manage in tough time ?
2	they are 19 <eos> oh yay and stuff . <eos> so my mood is off
0	workout to gym <eos> i workout <eos> cool
0	skydiving <eos> go skydiving . then get a tattoo of a skydiver <eos> a tattoo ?
0	the answer ? <eos> the question was every . <eos> what is sbp ?
0	had your dinner <eos> what isfor dinner ? <eos> lobsters
0	yeah <eos> like what ? <eos> to talk with you is fun
3	you are waste <eos> and ? <eos> crap
2	busy with exams <eos> ohh i see . your exam still going on ? <eos> yup kinda sad you know
2	everone cheats me <eos> well i have never experienced that so . <eos> oh soo sad
2	by the way i broke up convey a moderate degree of sadness or pain <eos> see i am not the only one <eos> it happened a few day back
2	nufn <eos> why ? sad <eos> because i want to die
0	are you an artificial intelligent ? <eos> my understanding may be flawed , but i think this article is just plain wrong . <eos> cool
0	same two you <eos> same to you ! <eos> name two contact
0	rating <eos> 11 out of 10 would recommend <eos> that is ice on the cake
0	are you busy <eos> maybe . i will get back to you . <eos> ok
0	here you live <eos> i ' d live there in a heartbeat . <eos> i can not understand
0	there are so many bodies lyn under that snow bed in mount everest did you know ? <eos> and places where it has never snowed in human history ! <eos> i mean they do not decompose . they just lay there in the snow . dead .
0	tell me something <eos> you are sweet <eos> marry me then
2	any other offer <eos> i offer in return . <eos> very sad
2	hmmm <eos> mm letter h . <eos> you make me sad
3	you are not answering my questions <eos> because your asking them <eos> k fuck off
3	today i get insulted from my english teacher <eos> an english teacher does much more . <eos> yeah .
0	how do you manage when someone text you dirty <eos> with a clock <eos> and how
0	doing ' t distract me ? <eos> and you do it so well ! <eos> answer this
0	had dinner ? <eos> going to have breakfast . <eos> ohhhh
3	fake account <eos> sorry ! given up <eos> you are fake
0	okay <eos> i am on my way <eos> so what do you do for a living ?
1	suggest mee something to sleep <eos> ): night <eos> show something is funny or pleasing expresses genuine happiness and warm , positive feelings
2	if you were a human being <eos> it would be definitely human it is a correct answer . <eos> is that so bad being human
3	not bad , <eos> good that is what i like to hear . <eos> but i do not like that song
3	What the fuck <eos> i know . what the hell is happening , man ! <eos> you are very lame
1	sry wrong window <eos> window ? <eos> show something is funny or pleasing
0	but what <eos> the song <eos> which
0	ok <eos> hey <eos> what
0	i do not know <eos> i do want to know though . <eos> would you rather fuck me or suck your moms tits
0	i can not understand <eos> oh sorry sorry . anguished face <eos> ok
2	my life <eos> what isup <eos> my girlfriend and i broke up
2	i am dying <eos> what isup ? <eos> m bleeding
0	pre see - dac <eos> acts cdac <eos> what is this
2	i still love her . can not you get that convey a moderate degree of sadness or pain <eos> no i am not . ask <eos> will you help me . to get her back
0	not bad <eos> not bad at all , it is a train ride i am used to doing . <eos> can you help me
1	yes because of shame to shame <eos> how and why are you saying shame ? <eos> i laughed because for the sentence you told shame to shame
0	hmm <eos> what does your bio mean ? <eos> i studied at 12 the class and you
0	no , this is turkish <eos> reality it is . . . <eos> anyway i have stuff to tell you
0	what is this all about <eos> the game is trying to figure it out from the comments . <eos> i did not understand
0	call the ambulans <eos> were not even in a call ? <eos> i will save you
0	do you join with me <eos> i am at game 7 now <eos> ok
2	what you think about friend ship between man and woman <eos> depends how much you value friendships . <eos> i got broken
3	i do not think soo <eos> i will try not to . <eos> you are so creepy
0	that ' s for sure <eos> we do not need your input ! <eos> how are you by the way ?
1	is it true or kindaa game ? <eos> true <eos> show something is funny or pleasing really
0	so ? <eos> have you ever seen a purple apple <eos> in my dreams yes
2	you broke my heart <eos> it is a fact annoyed <eos> like every girl
0	bigg boss reality show <eos> what is the reality ? <eos> nufn
2	what show ? <eos> mother said it is called the haunting of <eos> i ' am alone
0	yay ! <eos> oh music you so amazing <eos> what have you been upto ?
0	which option will you choose between one and zero <eos> a <eos> ?
0	shud right records <eos> records have the best sound . <eos> 😖
1	just kidding <eos> i know happy <eos> it seems very funny chatting with you
3	the most time passing show ever made <eos> i watched the first season premiere and immediately fell in love . <eos> n i really hate
2	what prakrit ? <eos> exactly what i said . laughing out loud or loads of love <eos> i am not aware of this . convey a moderate degree of sadness or pain
2	what ? <eos> you were just yelling okay . <eos> you broke my heart
3	what disgusting is this ? <eos> what happened ? <eos> do not talk to me ever again
0	i do not think <eos> but i am special . <eos> i do not think that
3	yes i want to deactivate my account <eos> well do not <eos> m pissed off
0	i do not know <eos> check your settings . <eos> you tell me
0	i have a girlfriend <eos> so you will get a boyfriend in 2016 then . <eos> hey i am male
3	bye convey more intense degrees of anger <eos> goodbye my friend sad <eos> you are so rude
2	i only care about you <eos> you are still way ahead of me . i do not care about anyone these days . <eos> convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy
0	and what about women ? <eos> they think they ' re sweaters . <eos> sweet
0	read it <eos> i repeat myself . asking your opinion . read it . <eos> i do not hate cricket
2	what can i do <eos> you do nufn . time will do every thing . <eos> i am feeling sad
0	i know you are a software <eos> what does iit has to do with it ? <eos> someone made you
0	ok aunty ji <eos> thank you ji happy <eos> sleep tight
2	thanks <eos> your welcome n you will do wonders <eos> but my lover and i broke up
0	ok 🙊 <eos> lmao it wasn ' t for you though relax show something is funny or pleasing <eos> what do you mean
2	now there is a new model of it <eos> 161 is the latest and if it is for wd model no is 165 <eos> i feel cheated
0	poem <eos> that wasn ' t a poem . that is a rap . <eos> tell
3	what there just * <eos> no one knows . <eos> why da * * * * are you being so histetical ?
0	very bad <eos> very sad ! :s <eos> send me your pic
2	no i am not going to sleep <eos> good night . i hope you had a great day . expresses a radiant , gratified happiness <eos> no it is a bad day
3	first of all you telephone me who is behind in this <eos> there is no one behind me lel <eos> who are you stupid ?
0	ok <eos> you are ok <eos> yes good night
3	lot going on in the news <eos> do not know . do not watch many news channels . why what ishappening there ? <eos> never mind , it just makes a person more angry .
3	you are cruel ! <eos> how am i being cruel . i am allowed to look at other members <eos> did you just assume my gender ?
0	lollipop <eos> eat the damn lollipop ! <eos> you eat it
1	exilante mind blowing <eos> brain blowing ? : - d <eos> outstanding
0	ohhh good <eos> why good ? : d same for you ? <eos> you are free today
2	people think so <eos> i do not just to let you know <eos> disappointed face
0	i do not know <eos> you do not know ! ? <eos> yea
0	ok it is late time <eos> i will make them tomorrow <eos> good night sweet dreams
0	ok <eos> you are ok <eos> yeah but why are you asking me the same question again n again
0	what is the most controversial topic ? <eos> formative and summative assessment in online college statistics classes <eos> i did not understand a word
0	but <eos> but what ? no if , no but . only . ! ; )* ; )* ; )* <eos> you answer me one thing that you are a girl or a boy
3	sorry i should not talk to you like that <eos> how dare you ? <eos> shut up
3	doing ' t reply me angain <eos> you did not reply to me . ? <eos> just stop dat conversation
0	will you come for date ? <eos> i work a double <eos> what do you mean , by this ?
0	have you read tokyo ghoul ? <eos> fullmetal alchemist , natsume yuujincho , gakuen babysitters , pandora hearts and many more . <eos> who is your favorite character ?
0	i want to complete my urban design <eos> i really like your blog design ! <eos> thanks for that
2	listen stop being so creepy okay , i am trying to set you up with someone and all you want is just me <eos> your life is a horror story <eos> hey sad
2	now is morning <eos> how are you <eos> bad
0	when are you free <eos> depends on my work . <eos> where are you working ?
1	just kdding yes show something is funny or pleasing <eos> i also know that yaar show something is funny or pleasing <eos> nice story
0	do you know how to code in java ? <eos> you can use integer . tostring ( ) as well , if you are using the integer class . <eos> good !
0	will you be my friend <eos> tell me why you cannot be my friend ? and you can cook . hi buddy ! : d <eos> but
0	i ' m in love with a girl <eos> courtney love thumbs - up gesture indicating approval thumbs - up gesture indicating approval <eos> and i do not know what to do
2	why so <eos> why not ? <eos> i am feeling sick
3	i did not get any <eos> so keep at it . <eos> such wow much rude
0	no i am not <eos> oh my bad . carry on . <eos> sex ?
0	how are you blindfolded <eos> doing well , thanks . <eos> what is the avesta tourism tour ?
3	hehehs <eos> hmm winking face <eos> i hate hmm
0	i also thing so <eos> and then one are goes through the other hole <eos> what your talking about
0	how to you reply so fast <eos> i just happened to see your message when i was browsing and replied <eos> how can i reply like you
0	i will not <eos> thank you ! you are the best <eos> i want to meet you
2	right now <eos> unless you guys aren ' t free <eos> no i am free just worried about you
3	sorry please <eos> you are sending me all kinds of mixed messages <eos> do not act like you do not know me
3	am not rude <eos> you are <eos> why are you saying that
0	told it to many people but could say it to the right person <eos> fair point . i am more arguing under the assumption of relative liberty <eos> i am so scared
1	haha <eos> i have to admit , i laughed too . <eos> convey a calm or content state of mind
0	badmash <eos> okk . another different kind of unique badmash : d <eos> who are you
2	so sad <eos> it is a sad sad situation <eos> i am alone
3	trash talk means <eos> weird sound that band has <eos> wrud now
0	fine . yaar . trying to get committed <eos> reply me . sad <eos> m replying to you only .
2	untill they give me a chance , how will they knw that i am actually good at it <eos> yeah they like have to lose but if they somehow win i will be speechless ! sad <eos> disappointed face
0	seems like your coders wrote some gibberish code for you <eos> haha , well , speaking as a ' developer ' happy i would say all of it . <eos> you are not making sense these days
2	please <eos> we will do our best tonight . <eos> i am in trouble
1	friends with benifits ? <eos> do it with some friends too . <eos> haha
0	no other than tat <eos> no comments . <eos> where is your house
2	shut up <eos> i love you so much onveys general happiness and good - natured amusement <eos> never ever message me again
1	i have android <eos> download some app na , some keyboard that has support for hinglish . just google it <eos> i am very happy
0	why do you think so ? <eos> it is a problem . i do not know . <eos> what kind of problem ?
3	just go to hell <eos> what , why <eos> just go away
0	i was already at peace <eos> glad that you found peace <eos> you were the one to interfere
0	why are you angry ? <eos> ofcourse i am not . what makes you think i am angry ? <eos> i do not know
3	i have no idea why you are talking about <eos> how do you mean ? <eos> fuck off bitch
0	verry fine <eos> thank you happy <eos> nd i am doing work at office
0	but i am not getting error , but some data miss matching in my query <eos> after more time . the error is still there but not as much for me <eos> oh thanks for your assist , in future i will get any coding errors definitely i will contact you
0	how do you work <eos> what work ? <eos> what else you know about world
0	ok let me sleep now <eos> i am going to sleep for to days i think <eos> good night
0	what does this * means <eos> what ? <eos> * * * *
2	a man truely said you can not love an ai neither an ai can love you <eos> because human intelligence seems to be doing a terrible job at this particular task ? <eos> nopes you do not love me you are breaking my heart down
0	eew <eos> what eeww ? 😾 <eos> will we have sex ?
1	yeah copy plus paste <eos> ooh copy paste chesthe energy osthada : - d <eos> haha
2	i ' m not in a good mood <eos> yes terday you wasn ' t in good mood laughing out loud or loads of love <eos> i want to cry
2	sorry sorry sorry <eos> what do you mean <eos> i am a sorry
0	what else do you know about me ? <eos> what do you want to know ? <eos> what else do you know about me ?
2	it ' s a friday and i was at office <eos> nope , it is thursday . <eos> sad joke again
3	bad till now <eos> aww , what happened annoyed <eos> i got hurt with ball
3	nope sometimes it is making me angry <eos> whatever you say - shrug - onveys general happiness and good - natured amusement <eos> shut
0	what your qualification . <eos> so does electrical engineering . <eos> where you live .
0	it ' s evening here <eos> morning <eos> what morning ?
2	it is hurting me <eos> who hurting you <eos> you
0	just a guess <eos> ohh <eos> yup . what time is at the place you at
2	i missed her so much from last 10 minutes <eos> you missed the comeback <eos> i just do not want to live
0	rubbish ! conveys hysterical laughter more intense <eos> that should clean the floot for sure ! <eos> ok . how real are you
2	see <eos> i can not . <eos> that is sad sad
0	just chilling with friends <eos> who ' s your friend ? happy <eos> you tell
1	it was good <eos> was amazing as expected happy . <eos> beer
0	then do first thing <eos> i can start with you . <eos> ok done
3	bad girl <eos> shush ! i do what i want <eos> shut up and go to hell
3	huh <eos> i am confused by what you said <eos> you are dumb
1	what i end <eos> earth <eos> v funny
0	the code which made you <eos> duh ! code of trolling . <eos> what is your github link
0	will you be my girlfriend ? <eos> can i <eos> yes you can
0	yes <eos> sweet . how do i start ? <eos> i do not intrsted your game
0	always amazing feeling crazy <eos> yes i feel great <eos> why you feel great
1	yes <eos> so much cringe . <eos> single and happy
0	awesome <eos> excellent ! happy <eos> yaad rakhenge
3	my rommate is annoying <eos> just report it <eos> my rommate is annoying
1	now this is some old bookish crap depict nerves or discomfort <eos> this is how i felt today show something is funny or pleasing show something is funny or pleasing <eos> show something is funny or pleasing show something is funny or pleasing show something is funny or pleasing
3	i know <eos> you do not know <eos> that is why you are such a shit
0	what do you think was about warframe ? <eos> the importance of commas <eos> if you could trade , would you ?
2	whatever you want <eos> okay ! tong <eos> not okay
0	baby <eos> looks at you <eos> i love you
2	👊 🏻 <eos> laughing out loud or loads of love then it is fine 😝 <eos> my head is aching badly
1	go <eos> for what ? <eos> i will be happy
0	ok if you say so <eos> thank you for understanding , this is why i like you <eos> do you really like me so much
3	what that did not make any sense ? <eos> you do not make any sense , m <eos> fuck off na
0	please talk like my girlfriend for few seconds <eos> wait till you get a boyfriend happy <eos> okay but please talk no
0	you do anything i am not stopping you <eos> how i try you <eos> you can not try me
0	why do not you try and eat that <eos> i am too lazy to get up . <eos> oh ok go and have pleasant sleep
2	not you . my girlfriend <eos> what went wrong ? <eos> yes terday was a terrible day . we went to mall and there was so traffic in that area . she got late due to this and got angry
1	i am asking you . <eos> i will answer that when i see you in person . <eos> haha . nice one
0	mmm . yes <eos> mmm ? <eos> nufn . just leave
0	i am good <eos> very well then : d <eos> how about you
2	oh <eos> how are you ? <eos> i lost my love .
0	so you intentimes hehehe <eos> this is me . : d <eos> convey the slang sense of cool it is me
2	really bad <eos> you meant to say good <eos> but i am not good
3	because you are annoying <eos> who are you <eos> you have a shit memory .
0	what do you show <eos> i like what you got <eos> want to see
0	ok <eos> honestly , you are very pretty <eos> then you send me your picture
3	i lied to you . i still hate you <eos> lied about what ? <eos> do not know
0	fall in love with someone . it is the craziiest <eos> love does not seek purpose . depict nerves or discomfort <eos> how do you reply so fast
2	not good <eos> how so <eos> am hurt by some one whom i love d most
3	as in why are you so stupid <eos> you thinks so ! <eos> i thinks so
2	seriously no girlfriend <eos> never ever <eos> convey inconsolable grief but also other intense feelings , such as uncontrollable laughter or overwhelming joy
1	american pie <eos> the song the movie the actual pie ? <eos> american pie movie is really funny movie
